Company Number,Company Name,Company Status,Officer Name,Officer Role,Occupation,Appointed On,Nationality,Country of Residence
1116428,NAIM AUDIO LIMITED,active,VERVENT AUDIO GROUP,corporate-director,N/A,24/08/2018,N/A,N/A
13012055,NAM MANUFACTURING LIMITED,active,"PRUEN, Richard Ashmead Edward Dennis",director,Electrical Engineer,11/11/2020,British,England
2571864,NASA MARINE LIMITED,active,"MULLEY, Rita",secretary,N/A,,British,N/A
2571864,NASA MARINE LIMITED,active,"KOCHER, Antony Raymond",director,Engineer,,British,United Kingdom
2571864,NASA MARINE LIMITED,active,"MULLEY, Alan John",director,Electronics Design Engineer,,British,England
2571864,NASA MARINE LIMITED,active,"MULLEY, Rita",director,Accountant,,British,England
NI694391,NASS MEDIA LTD,active,"CRAMPSIE, Ryan Joseph",director,Company Director,09/02/2023,British,Northern Ireland
7017972,NAXERTECH LIMITED,active,"ALI, Shahbaz",secretary,N/A,14/09/2009,British,N/A
7017972,NAXERTECH LIMITED,active,"ALI, Shahbaz",director,It Consultant,14/09/2009,British,England
SC485486,NEOW LIMITED,active,"MEDIONDO DE LIMA, Daniela",director,Director,25/04/2023,"Brazilian,British",Northern Ireland
SC485486,NEOW LIMITED,active,"NOWAK, Mariusz",director,Company Director,29/08/2014,British,Scotland
13031188,NESTED LOOP LTD,active,"ERHIRHIE, Kristian Ogheneochuko",director,Consultant,19/11/2020,"British,Nigerian",England
13031188,NESTED LOOP LTD,active,"SHIMOYAMA, Alisa Margaret",director,Marketing Consultant,19/11/2020,British,England
12913969,NETWORK ACOUSTICS LIMITED,active,"OSBOURN, Robert",director,Self Employed,29/09/2020,British,England
12913969,NETWORK ACOUSTICS LIMITED,active,"TRUSSELL, Richard Alan",director,Technical Engineer,01/10/2020,British,England
14951237,NEW SPORTS INTELLIGENCE LTD,active,"BLEE, Guido Timothy",director,Director,21/06/2023,"British,German",England
13183769,NEWNORM LIMITED,active,"HASSANIN, Fady Tarek Hassanin Selim",director,Company Director,06/02/2021,Egyptian,England
13183769,NEWNORM LIMITED,active,"IIGILIKOVA, Alina",director,Operations Manager,24/02/2021,Kyrgyz,England
12256730,NEX SPACE LTD,active,"CAO, Qi, Professor",director,Professor,01/05/2023,British,England
12256730,NEX SPACE LTD,active,"DING, Mengyu, Dr",director,It Manager,21/07/2025,Chinese,England
12256730,NEX SPACE LTD,active,"MA, Qun",director,Consultant,11/10/2019,British,England
12256730,NEX SPACE LTD,active,"SUN, Qin",director,Marketing Director,12/08/2025,Chinese,England
12256730,NEX SPACE LTD,active,"WANG, Jiandang",director,Financial Director,30/07/2024,Chinese,England
5177054,NEX-G ARTI LTD,active,"CORINA, Christopher Anthony",director,Entrepreneur,01/04/2024,British,England
14954246,NIVALA RESEARCH LIMITED,active,"NIVALA, Teemu Oskari",director,Director,22/06/2023,Finnish,United Kingdom
14954246,NIVALA RESEARCH LIMITED,active,"NIVALA, Wen Cing-Yan",director,Director,22/06/2023,British,United Kingdom
13522944,NIXPLAY UK LIMITED,active,"PALFREEMAN, Kevin Creedon, Mr.",director,Manager,21/07/2021,British,United Kingdom
12639551,NJC AUDIO LIMITED,active,"CLARK, Richard Paul",director,Director,02/06/2020,British,United Kingdom
11082643,NJORI LTD,active,"ORMESMITH, Nick",director,Design Engineer,27/11/2017,English,United Kingdom
11082643,NJORI LTD,active,"RAISON, Jack",director,Design Engineer,27/11/2017,British,United Kingdom
11785754,NOA WATER LTD,active,"JENKINS, Andrew",director,Director,24/01/2019,British,England
11785754,NOA WATER LTD,active,"SFEIR, Thomas Georges",director,Investment Professional,05/07/2022,French,United Kingdom
11785754,NOA WATER LTD,active,"VAN BOXMEER, Charles-Henry",director,Entrepreneur,13/01/2022,Belgian,Belgium
15174581,NOBLE HOUSE LTD,active,"GOLDRING, Charles Alfred",director,None,29/09/2023,British,United Kingdom
15174581,NOBLE HOUSE LTD,active,"GOLDRING, Michal Ruth",director,None,29/09/2023,British,United Kingdom
3917689,NOBLETECH LIMITED,active,"PHILLIPS, Nathan John",director,Technical Director,02/02/2000,British,England
11139595,NODE AUDIO RESEARCH LTD,active,"EVANS, David Jonathan",director,Creative Director,09/01/2018,British,England
11139595,NODE AUDIO RESEARCH LTD,active,"MAY, Ashley David",director,Creative Director,09/01/2018,British,United Kingdom
11862147,NOMMU LTD,active,"FAZAKERLEY, Cameron",secretary,N/A,14/05/2019,N/A,N/A
11862147,NOMMU LTD,active,"FAZAKERLEY, Cameron Graham Lennox",director,Director,14/05/2019,British,England
14335222,NOMONO SOUND LIMITED,active,GOODWILLE LIMITED,corporate-secretary,N/A,05/09/2022,N/A,N/A
14335222,NOMONO SOUND LIMITED,active,"GANGAS, Inge Hovd",director,None,22/05/2023,Norwegian,Norway
14335222,NOMONO SOUND LIMITED,active,"SNYDER, Kristine Schjerpen",director,Ceo,22/05/2023,Norwegian,Norway
11554143,NXSTEPS GROUP LTD,active,"ESSON, Alecia",director,Product Designer,05/09/2018,British,United Kingdom
8481764,NYTECH AUDIO LTD,active,"BALAAM, Philip Terence",director,Electronics Engineer,10/04/2013,British,Wales
12685215,OA21 LTD,active,"WORSFOLD, Adam",director,Entrepreneur,20/06/2020,British,Singapore
10170371,OBB CONSULTING LTD,active,"OHANUZUE, Chukwumaeze Obiozor",director,Engineer,09/05/2016,British,United Kingdom
8385355,OBJEST LIMITED,active,"MANKELOW, Jared",director,Design,01/02/2013,British,England
9904195,OCLU LIMITED,active,"EIDE, Arild Bruzell",secretary,N/A,07/12/2015,N/A,N/A
9904195,OCLU LIMITED,active,"KITTANEH, Firas Rasheed",director,Entrepreneur,07/12/2015,American,United States
13989678,OHMBAK LTD,active,"SIKANDER, Hamzah",director,Project Manager,19/03/2022,German,United Kingdom
14461910,OMEGA PRO AUDIO LTD,active,"COLEMAN, Gareth William",director,Company Director,04/11/2022,British,United Kingdom
12917486,OMICRON TECHNOLOGIES LTD,active,"GODFREY, William Anthony",director,Electronics R&D Engineer,01/10/2020,British,England
6038874,OMNIMA LIMITED,active,"BAILEY, Kathryn Elizabeth",director,Managing Director,01/10/2009,British,England
6038874,OMNIMA LIMITED,active,"IGNJATIC, Ivan",director,Engineer,02/01/2007,British,United Kingdom
12603308,ONCORNER LTD,active,"ALSHAHEEN, Khaled",director,Engineer,14/05/2020,Kuwaiti,England
13670703,ONE CALL SYSTEMS LIMITED,active,"ROBERTSON, John",director,Technical,10/10/2021,British,England
4991433,ONE DIGITAL LIMITED,active,"POMERANTZ, Karen",secretary,N/A,11/10/2008,British,N/A
4991433,ONE DIGITAL LIMITED,active,"JOYCE, Philip Raymond",director,Director,01/10/2006,English,England
4991433,ONE DIGITAL LIMITED,active,"POMERANTZ, Karen, Mrs ",director,Director,22/01/2018,British,United Kingdom
11178850,ONE DIGITAL SIGNAGE LTD,active,"WESTHEAD, Richard Paul",director,Ceo,16/02/2020,British,England
11038174,ONE STOP CONSULTANCY SERVICES LTD,active,"MINIDES, Antonakis",director,Business Analyst,30/10/2017,Cypriot,England
12004820,ONESKY.BLUE LIMITED,active,"COOMBES, Michael Robert Archer",director,Director,20/05/2019,British,England
12004820,ONESKY.BLUE LIMITED,active,"MONSON, Guy Jolyon",director,Director,20/05/2019,British,England
7699099,OPHIDIAN AUDIO LIMITED,active,"JAMES, Gareth",director,Managing Director,11/07/2011,British,United Kingdom
12202824,OPTYRC SOLUTIONS LTD,active,"ADAIR, John Edward",director,Company Director,12/09/2019,British,England
7930383,ORBCORE LTD,active,"VIDENOV, Aleksandar Anri",director,"Sofia, Bulgaria",31/01/2012,Bulgarian,Bulgaria
8959530,ORIGIN EFFECTS LIMITED,active,"JOWETT, Christopher Paul",director,Company Director,09/11/2023,British,England
8959530,ORIGIN EFFECTS LIMITED,active,"KEATS, Simon Anthony",director,Product Designer,26/03/2014,British,England
3976119,ORIGIN TECHNOLOGIES LIMITED,active,"ROCK, Timothy Michael",director,Company Director,19/04/2000,British,England
13642881,ORWAY LTD,active,"ATROSHCHENKO, Igor",director,Director,24/09/2021,Italian,Italy
12971028,OSG WATER LTD,active,"HO, Tony",director,Entrepreneur,23/10/2020,Hong Konger,United Kingdom
12971028,OSG WATER LTD,active,"KHAIRALLAH, Georges",director,Engineer,23/10/2020,Canadian,Canada
12971028,OSG WATER LTD,active,"MAHE, Alexandre",director,Engineer,23/10/2020,French,England
10756362,OSIRIS TECHNOLOGY LIMITED,active,"HITCHCOCK, Carl Ian",director,Director,22/02/2023,British,United Kingdom
10756362,OSIRIS TECHNOLOGY LIMITED,active,"O'BRIEN, Gary",director,Director,05/05/2017,British,United Kingdom
10508007,OSOB LIMITED,active,"ISMAIL, Hanan",director,Marketing Manager,02/12/2016,British,United Kingdom
2231437,OVERVIEW LIMITED,active,"PRICE, Penelope Margaret",secretary,Accounts- Payroll Manager,17/11/2006,British,N/A
2231437,OVERVIEW LIMITED,active,"COLEMAN, John Ashley",director,Chairman,25/04/2014,British,Jersey
2231437,OVERVIEW LIMITED,active,"JONES, Graham Neil",director,Chief Executive,29/09/2014,British,England
2231437,OVERVIEW LIMITED,active,"KINSMAN, James Edward",director,Technical Director,04/11/2022,British,England
2231437,OVERVIEW LIMITED,active,"WATKINS, David Vaughan",director,Engineer,,British,United Kingdom
13307417,OXFORD INTELLIGENT ENERGY CO. LTD,active,"SHI, Dahai",director,Director,01/04/2021,Kittitian,United Kingdom
15006417,P1 MANUFACTURING AND KITTING SOLUTIONS LIMITED,active,"HUGHES, Daniel Thomas",director,Director,17/07/2023,British,England
15006417,P1 MANUFACTURING AND KITTING SOLUTIONS LIMITED,active,"NASH, David",director,Director,17/07/2023,British,England
15006417,P1 MANUFACTURING AND KITTING SOLUTIONS LIMITED,active,"WALKER, Ian Colin",director,Director,17/07/2023,British,England
11875908,PAAD LTD,active,"SNOWDON, Christopher, Mr.",director,President,12/03/2019,British,United Kingdom
4187653,PACE (UK) LIMITED,active,"STANLEY, Margaret",secretary,Trainer,27/03/2001,British,N/A
4187653,PACE (UK) LIMITED,active,"STANLEY, Leslie James",director,Design Engineer (Electronics),27/03/2001,British,England
4187653,PACE (UK) LIMITED,active,"STANLEY, Maggie",director,Company Director,03/03/2023,English,England
11860116,PACKOM.NET LIMITED,active,"FINLAYSON, Katie Gail",director,Engineer,05/03/2019,British,United Kingdom
11860116,PACKOM.NET LIMITED,active,"FINLAYSON, Piers Daniel",director,Company Director,23/10/2024,British,United Kingdom
14311624,PAIGE BRAILLE LTD,active,"HARGRAVES, Gregory George",director,Engineer,22/08/2022,British,England
5077465,PAMTRAD CUSTOMS LIMITED,active,"WARD, Alexander Charles",director,Manager,30/11/2007,British,England
5077465,PAMTRAD CUSTOMS LIMITED,active,"WARD, Ingrid",director,Director,18/03/2004,German,England
5077465,PAMTRAD CUSTOMS LIMITED,active,"WARD, Philip",director,Director,18/03/2004,British,England
1174086,PANASONIC MANUFACTURING U.K. LTD.,active,"WALKER, Helen",secretary,N/A,01/02/2022,N/A,N/A
1174086,PANASONIC MANUFACTURING U.K. LTD.,active,"BLOWERS, Robert Morgan",director,Managing Director,02/06/2019,British,Wales
1174086,PANASONIC MANUFACTURING U.K. LTD.,active,"JONES, Gareth",director,Commercial & Legal Director,01/04/2025,British,Wales
1174086,PANASONIC MANUFACTURING U.K. LTD.,active,"KAMEUE, Tomonori",director,Finance Director,01/08/2022,Japanese,Wales
1174086,PANASONIC MANUFACTURING U.K. LTD.,active,"KAWAGUCHI, Hiroshi",director,Non Executive Director,01/02/2025,Japanese,Japan
1174086,PANASONIC MANUFACTURING U.K. LTD.,active,"TSUJIMOTO, Tomofumi",director,Supply Chain Director,01/04/2025,Japanese,Wales
15052703,PARADE CONTROL SYSTEMS LTD,active,"BAINES, Carol Ann",director,Hotelier,07/08/2023,British,France
15052703,PARADE CONTROL SYSTEMS LTD,active,"BAINES, Simon Peter",director,Consultant,06/09/2023,British,England
11482599,PARADIGM TECHNOLOGY LTD,active,"CARTER, Liam Christopher",director,Engineer,25/07/2018,British,United Kingdom
11992408,PARENTMONITOR LTD,active,"KARADIA, Nimika",director,Director,03/10/2024,British,England
2344308,PAROTEC SOLUTIONS LIMITED,active,"BETTS, James Alexander",director,Managing Director,11/01/2023,British,England
2344308,PAROTEC SOLUTIONS LIMITED,active,"KINSLOW, Christopher",director,Cfo,11/01/2023,American,United States
2344308,PAROTEC SOLUTIONS LIMITED,active,"TUNNICLIFFE, Julian Peter",director,Non Executive Director,01/06/2024,British,England
7196012,PASCE LTD,active,"TROTTER, David Lee",director,Engineer,19/03/2010,British,England
7196012,PASCE LTD,active,"TUCKER, Thomas James",director,Designer,14/12/2012,British,United Kingdom
SC495986,PAUL SOOR LIMITED,active,"SOOR, Tracey",director,None,03/01/2025,British,England
SC495986,PAUL SOOR LIMITED,active,"SOOR, Yeshpaul Chand",director,Business Executive,26/01/2015,British,England
9063410,PCB FOR EMC LIMITED,active,"MARYNCHENKO, Inna",director,Director,30/05/2014,Ukrainian,England
14366940,PCBA LTD,active,"OGARA, John",director,Company Director,21/09/2022,British,England
4723215,PDC DIGITAL SOLUTIONS LIMITED,active,"CHATWELL, Denzil Edward Thomas",secretary,Director,04/04/2003,British,N/A
4723215,PDC DIGITAL SOLUTIONS LIMITED,active,"CHATWELL, Denzil Edward Thomas",director,Director,04/04/2003,British,Wales
14397387,PENG & LEUNG LTD.,active,"LIANG, Peitao",director,Coo,04/10/2022,Chinese,Canada
14397387,PENG & LEUNG LTD.,active,"PENG, Luozhou",director,Ceo,04/10/2022,Chinese,United Kingdom
14397387,PENG & LEUNG LTD.,active,PENG & LEUNG HOLDING LTD.,corporate-director,N/A,04/10/2022,N/A,N/A
14669190,PET247 LIMITED,active,"ADAM, Khalid",director,Chief Executive,16/02/2023,British,England
11404435,PHON AUDIO LTD,active,"BENTLEY, Gary Mark",director,Designer,08/06/2018,British,England
11404435,PHON AUDIO LTD,active,"BENTLEY, Matthew James, Dennis",director,Designer,08/06/2018,British,England
9199537,PITPATPET LTD,active,"FORSTER-VAN HIJFTE, Myra Agnes",director,Veterinary Surgeon,02/07/2018,Dutch,England
9199537,PITPATPET LTD,active,"LEWIS, Simon",director,Consultant,02/09/2014,British,United Kingdom
9199537,PITPATPET LTD,active,"NEAL, Julian David",director,Company Director,10/11/2023,British,United Kingdom
9199537,PITPATPET LTD,active,"NOWELL, Andrew John",director,Engineer,02/09/2014,British,England
9199537,PITPATPET LTD,active,"STORKEY, Matthew Emmanuel Milton, Dr",director,Engineer,02/09/2014,British,England
9199537,PITPATPET LTD,active,"THORPE, Michael John",director,Director,15/11/2024,British,England
9199537,PITPATPET LTD,active,"TURNBULL, Stefan Richard",director,Non-Executive Director,22/01/2025,British,England
9990538,PJ ELECTRICALS SERVICES LIMITED,active,"JUSKOWIAK, Przemyslaw",director,Director,05/02/2016,Polish,England
15249419,PLANET B LIMITED,active,"COULL, Benjamin Rhys",director,Founder,31/10/2023,British,Spain
15249419,PLANET B LIMITED,active,"DASWANI, Ravi",director,Director,01/11/2024,Spanish,England
15249419,PLANET B LIMITED,active,"DASWANI, Sanjay Mahesh",director,Director,01/11/2024,British,England
15249419,PLANET B LIMITED,active,"EDWARDS, Lee",director,Director,01/11/2024,British,England
15249419,PLANET B LIMITED,active,"MCBRIDE, Christian James",director,Director,01/11/2024,British,England
10468629,PLANET COMPUTERS LIMITED,active,"HUNWICK, Noel Richard",director,None,21/10/2022,British,England
10468629,PLANET COMPUTERS LIMITED,active,"MRSIC-FLOGEL, Janko, Dr",director,Computer Scientist,08/11/2016,British,United Kingdom
10468629,PLANET COMPUTERS LIMITED,active,"RIDDIFORD, Martin Philip, Mr.",director,Director,21/10/2022,British,United Kingdom
10468629,PLANET COMPUTERS LIMITED,active,"TUSCH, Michael Andreas",director,None,21/10/2022,British,United Kingdom
15219489,PLEXTECH SERVICES LTD,active,"NORCUTT, Benjamin Mark",director,Chief Executive,18/10/2023,British,England
15219489,PLEXTECH SERVICES LTD,active,"SQUIRE, Gemma Louise",director,Company Secretary/Director,18/10/2023,British,United Kingdom
13033016,PLEXUS SYSTEMS LTD,active,"DUFFY, Charles Gavan",director,Company Director,20/11/2020,Australian,United Kingdom
2006899,PMR SYSTEMS LTD,active,"ROTHER, Jean Elizabeth",secretary,N/A,01/01/1993,British,N/A
2006899,PMR SYSTEMS LTD,active,"ROTHER, Charles William",director,Electronics Engineer,,British,England
13658381,POCA AUDIO LTD,active,"CARDENAS UZTARIZ, Mariana",director,Marketing Director,29/08/2024,"British,Venezuelan",England
13658381,POCA AUDIO LTD,active,"OXENHAM, Aaron",director,Company Director,04/10/2021,British,England
13658381,POCA AUDIO LTD,active,"WATSON, Stewart Robert",director,Financial Adviser,29/01/2025,British,England
13151516,POLARITY WORKS LTD,active,"HERRING, Willow",director,Director,22/01/2021,British,United Kingdom
13151516,POLARITY WORKS LTD,active,"WLODARCZYK, Kacper",director,Director,22/01/2021,British,United Kingdom
13246642,POPE AUDIO LTD,active,"POPE, Adam Christian",director,Company Director,05/03/2021,British,England
4805351,PRECISION DEVICES INTERNATIONAL LIMITED,active,"BARNES, Mark Andrew",secretary,Export Manager,06/08/2003,British,N/A
4805351,PRECISION DEVICES INTERNATIONAL LIMITED,active,"BARNES, Amanda Jane",director,Sales Administrator,19/06/2003,British,England
4805351,PRECISION DEVICES INTERNATIONAL LIMITED,active,"BARNES, Mark Andrew",director,Export Manager,19/06/2003,British,England
4805351,PRECISION DEVICES INTERNATIONAL LIMITED,active,"BARNES, Neil Anthony",director,Sales Manager,19/06/2003,British,England
4805351,PRECISION DEVICES INTERNATIONAL LIMITED,active,"OLDROYD, Mark",director,Production Manager,23/06/2008,British,England
3950184,PRIMARIUS SALES AND ENGINEERING LTD,active,"THORNTON, Martin William",secretary,Company Director,12/11/2001,British,N/A
3950184,PRIMARIUS SALES AND ENGINEERING LTD,active,"BODDY, Andrew William",director,Solicitor,01/01/2001,English,England
3950184,PRIMARIUS SALES AND ENGINEERING LTD,active,"THORNTON, Martin William",director,Company Director,17/03/2000,English,England
11935958,PROAMP LIMITED,active,"HEARD, Gabrielle Jane",director,Company Director,28/03/2022,British,England
11935958,PROAMP LIMITED,active,"HEARD, Raymond Sidney",director,Company Director,28/03/2022,British,England
14914455,PRONGINE TECHNOLOGIES LTD,active,"YESILCIMEN, Ahmet",director,Company Director,05/06/2023,Turkish,Turkey
12218210,PROXIMOLABS LTD,active,"CHAI, Yibiao",director,Director,20/09/2019,British,England
14929524,PULPATRONICS LIMITED,active,"BIRO, Barna Soma",director,Student,12/06/2023,Hungarian,England
14929524,PULPATRONICS LIMITED,active,"SO, Chloe",director,Director,07/08/2023,American,England
12790611,PULSELABS LTD,active,"DUFFY, Jason Alan",director,Company Director,04/08/2020,British,England
10250445,PUNCH TECHNOLOGY LIMITED,active,"BRADSHAW, Peter Nicholas",director,Director,24/06/2016,British,United Kingdom
10250445,PUNCH TECHNOLOGY LIMITED,active,"FRASER, Ian Robb",director,Director,24/06/2016,British,United Kingdom
10250445,PUNCH TECHNOLOGY LIMITED,active,"ROBERTS, Dylon Sion",director,Director,01/10/2016,British,United Kingdom
10392690,PURE INTERNATIONAL LIMITED,active,"TRAPL, Christian",director,Director,27/06/2023,Austrian,Austria
